mac_add,created_time
e4:95:6e:40:6f:ee,2016-12-07 01:38:00.000
ec:ad:b8:7c:c1:22,2016-12-07 01:38:00.000
1c:e1:92:34:d7:46,2016-12-07 01:39:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:39:00.000
60:01:94:0f:9b:4e,2016-12-07 01:39:00.000
60:01:94:0f:a0:08,2016-12-07 01:39:00.000
60:01:94:0f:a0:89,2016-12-07 01:39:00.000
8a:15:04:27:dc:20,2016-12-07 01:39:00.000
8a:15:04:55:9c:40,2016-12-07 01:39:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:39:00.000
b4:29:3d:01:85:fc,2016-12-07 01:39:00.000
b4:29:3d:01:85:fe,2016-12-07 01:39:00.000
cc:44:63:7f:21:07,2016-12-07 01:39:00.000
cc:78:5f:db:ec:a7,2016-12-07 01:39:00.000
da:a1:19:11:55:09,2016-12-07 01:39:00.000
da:a1:19:68:07:f2,2016-12-07 01:39:00.000
da:a1:19:70:0f:c3,2016-12-07 01:39:00.000
da:a1:19:de:22:0d,2016-12-07 01:39:00.000
da:a1:19:df:7e:69,2016-12-07 01:39:00.000
da:a1:19:f8:97:4b,2016-12-07 01:39:00.000
e4:95:6e:40:68:68,2016-12-07 01:39:00.000
e4:95:6e:40:68:7d,2016-12-07 01:39:00.000
e4:95:6e:40:68:f9,2016-12-07 01:39:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:39:00.000
1c:e1:92:34:d7:46,2016-12-07 01:40:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:40:00.000
60:01:94:0f:9b:4e,2016-12-07 01:40:00.000
60:01:94:0f:a0:08,2016-12-07 01:40:00.000
60:01:94:0f:a0:89,2016-12-07 01:40:00.000
7a:0b:4e:db:ab:86,2016-12-07 01:40:00.000
8a:15:04:27:dc:20,2016-12-07 01:40:00.000
8a:15:04:55:9c:40,2016-12-07 01:40:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:40:00.000
b4:29:3d:01:85:fc,2016-12-07 01:40:00.000
b4:29:3d:01:85:fe,2016-12-07 01:40:00.000
b4:29:3d:01:86:00,2016-12-07 01:40:00.000
cc:44:63:7f:21:07,2016-12-07 01:40:00.000
cc:78:5f:db:ec:a7,2016-12-07 01:40:00.000
e4:95:6e:40:68:68,2016-12-07 01:40:00.000
e4:95:6e:40:68:7d,2016-12-07 01:40:00.000
e4:95:6e:40:68:f9,2016-12-07 01:40:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:40:00.000
1c:e1:92:34:d7:46,2016-12-07 01:41:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:41:00.000
60:01:94:0f:9b:4e,2016-12-07 01:41:00.000
60:01:94:0f:a0:08,2016-12-07 01:41:00.000
60:01:94:0f:a0:89,2016-12-07 01:41:00.000
78:c3:e9:1f:cc:60,2016-12-07 01:41:00.000
8a:15:04:27:dc:20,2016-12-07 01:41:00.000
8a:15:04:55:9c:40,2016-12-07 01:41:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:41:00.000
b4:29:3d:01:85:fe,2016-12-07 01:41:00.000
b4:29:3d:01:86:00,2016-12-07 01:41:00.000
cc:44:63:7f:21:07,2016-12-07 01:41:00.000
e4:95:6e:40:68:68,2016-12-07 01:41:00.000
e4:95:6e:40:68:7d,2016-12-07 01:41:00.000
e4:95:6e:40:68:f9,2016-12-07 01:41:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:41:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:41:00.000
1c:e1:92:34:d7:46,2016-12-07 01:42:00.000
22:a7:7a:b2:49:a1,2016-12-07 01:42:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:42:00.000
60:01:94:0f:9b:4e,2016-12-07 01:42:00.000
60:01:94:0f:a0:08,2016-12-07 01:42:00.000
60:01:94:0f:a0:89,2016-12-07 01:42:00.000
60:01:94:0f:a4:39,2016-12-07 01:42:00.000
8a:15:04:27:dc:20,2016-12-07 01:42:00.000
8a:15:04:55:9c:40,2016-12-07 01:42:00.000
96:0e:d2:91:3a:84,2016-12-07 01:42:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:42:00.000
b4:29:3d:01:85:fe,2016-12-07 01:42:00.000
b4:29:3d:01:86:00,2016-12-07 01:42:00.000
cc:44:63:7f:21:07,2016-12-07 01:42:00.000
cc:78:5f:db:ec:a7,2016-12-07 01:42:00.000
e4:95:6e:40:68:68,2016-12-07 01:42:00.000
e4:95:6e:40:68:7d,2016-12-07 01:42:00.000
e4:95:6e:40:68:f9,2016-12-07 01:42:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:42:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:42:00.000
fc:25:3f:d0:11:2e,2016-12-07 01:42:00.000
1c:e1:92:34:d7:46,2016-12-07 01:43:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:43:00.000
60:01:94:0f:9b:4e,2016-12-07 01:43:00.000
60:01:94:0f:a0:08,2016-12-07 01:43:00.000
60:01:94:0f:a0:89,2016-12-07 01:43:00.000
8a:15:04:27:dc:20,2016-12-07 01:43:00.000
8a:15:04:55:9c:40,2016-12-07 01:43:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:43:00.000
b4:29:3d:01:85:fd,2016-12-07 01:43:00.000
b4:29:3d:01:85:fe,2016-12-07 01:43:00.000
b4:29:3d:01:86:00,2016-12-07 01:43:00.000
cc:44:63:7f:21:07,2016-12-07 01:43:00.000
cc:78:5f:db:ec:a7,2016-12-07 01:43:00.000
da:a1:19:00:9f:53,2016-12-07 01:43:00.000
e4:95:6e:40:68:68,2016-12-07 01:43:00.000
e4:95:6e:40:68:7d,2016-12-07 01:43:00.000
e4:95:6e:40:68:f9,2016-12-07 01:43:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:43:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:43:00.000
1c:e1:92:34:d7:46,2016-12-07 01:44:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:44:00.000
60:01:94:0f:9b:4e,2016-12-07 01:44:00.000
60:01:94:0f:a0:08,2016-12-07 01:44:00.000
60:01:94:0f:a0:89,2016-12-07 01:44:00.000
8a:15:04:27:dc:20,2016-12-07 01:44:00.000
8a:15:04:55:9c:40,2016-12-07 01:44:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:44:00.000
b4:29:3d:01:85:fe,2016-12-07 01:44:00.000
b4:29:3d:01:86:00,2016-12-07 01:44:00.000
cc:44:63:7f:21:07,2016-12-07 01:44:00.000
da:a1:19:fc:e5:99,2016-12-07 01:44:00.000
e4:95:6e:40:68:68,2016-12-07 01:44:00.000
e4:95:6e:40:68:7d,2016-12-07 01:44:00.000
e4:95:6e:40:68:f9,2016-12-07 01:44:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:44:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:44:00.000
1c:e1:92:34:d7:46,2016-12-07 01:45:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:45:00.000
60:01:94:0f:9b:4e,2016-12-07 01:45:00.000
60:01:94:0f:a0:08,2016-12-07 01:45:00.000
60:01:94:0f:a0:89,2016-12-07 01:45:00.000
60:01:94:0f:a4:39,2016-12-07 01:45:00.000
8a:15:04:27:dc:20,2016-12-07 01:45:00.000
8a:15:04:55:9c:40,2016-12-07 01:45:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:45:00.000
b4:29:3d:01:85:fc,2016-12-07 01:45:00.000
b4:29:3d:01:85:fd,2016-12-07 01:45:00.000
b4:29:3d:01:85:fe,2016-12-07 01:45:00.000
b4:29:3d:01:86:00,2016-12-07 01:45:00.000
cc:44:63:7f:21:07,2016-12-07 01:45:00.000
da:a1:19:16:c8:7c,2016-12-07 01:45:00.000
da:a1:19:5f:fe:b2,2016-12-07 01:45:00.000
da:a1:19:96:fe:e9,2016-12-07 01:45:00.000
e4:95:6e:40:68:68,2016-12-07 01:45:00.000
e4:95:6e:40:68:7d,2016-12-07 01:45:00.000
e4:95:6e:40:68:f9,2016-12-07 01:45:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:45:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:45:00.000
fc:25:3f:d0:11:2e,2016-12-07 01:45:00.000
1c:e1:92:34:d7:46,2016-12-07 01:46:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:46:00.000
60:01:94:0f:9b:4e,2016-12-07 01:46:00.000
60:01:94:0f:a0:08,2016-12-07 01:46:00.000
60:01:94:0f:a0:89,2016-12-07 01:46:00.000
86:a3:e5:8d:00:ba,2016-12-07 01:46:00.000
8a:15:04:27:dc:20,2016-12-07 01:46:00.000
8a:15:04:55:9c:40,2016-12-07 01:46:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:46:00.000
b4:29:3d:01:85:fe,2016-12-07 01:46:00.000
cc:44:63:7f:21:07,2016-12-07 01:46:00.000
da:a1:19:98:4a:fe,2016-12-07 01:46:00.000
e4:95:6e:40:68:68,2016-12-07 01:46:00.000
e4:95:6e:40:68:7d,2016-12-07 01:46:00.000
e4:95:6e:40:68:f9,2016-12-07 01:46:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:46:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:46:00.000
1c:e1:92:34:d7:46,2016-12-07 01:47:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:47:00.000
60:01:94:0f:9b:4e,2016-12-07 01:47:00.000
60:01:94:0f:a0:08,2016-12-07 01:47:00.000
60:01:94:0f:a0:89,2016-12-07 01:47:00.000
86:a3:e5:8d:00:ba,2016-12-07 01:47:00.000
8a:15:04:27:dc:20,2016-12-07 01:47:00.000
8a:15:04:55:9c:40,2016-12-07 01:47:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:47:00.000
b4:29:3d:01:85:fd,2016-12-07 01:47:00.000
b4:29:3d:01:85:fe,2016-12-07 01:47:00.000
cc:44:63:7f:21:07,2016-12-07 01:47:00.000
e4:95:6e:40:68:68,2016-12-07 01:47:00.000
e4:95:6e:40:68:7d,2016-12-07 01:47:00.000
e4:95:6e:40:68:f9,2016-12-07 01:47:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:47:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:47:00.000
fc:25:3f:d0:11:2e,2016-12-07 01:47:00.000
04:e5:36:63:c8:7c,2016-12-07 01:48:00.000
1c:e1:92:34:d7:46,2016-12-07 01:48:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:48:00.000
60:01:94:0f:9b:4e,2016-12-07 01:48:00.000
60:01:94:0f:a0:08,2016-12-07 01:48:00.000
60:01:94:0f:a0:89,2016-12-07 01:48:00.000
7c:04:d0:29:e3:dc,2016-12-07 01:48:00.000
8a:15:04:27:dc:20,2016-12-07 01:48:00.000
8a:15:04:55:9c:40,2016-12-07 01:48:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:48:00.000
b4:29:3d:01:85:fc,2016-12-07 01:48:00.000
b4:29:3d:01:86:00,2016-12-07 01:48:00.000
cc:44:63:7f:21:07,2016-12-07 01:48:00.000
e4:95:6e:40:68:68,2016-12-07 01:48:00.000
e4:95:6e:40:68:7d,2016-12-07 01:48:00.000
e4:95:6e:40:68:f9,2016-12-07 01:48:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:48:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:48:00.000
00:1d:fa:55:5d:0f,2016-12-07 01:49:00.000
18:0c:ac:4a:d9:c6,2016-12-07 01:49:00.000
1c:e1:92:34:d7:46,2016-12-07 01:49:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:49:00.000
60:01:94:0f:9b:4e,2016-12-07 01:49:00.000
60:01:94:0f:a0:08,2016-12-07 01:49:00.000
60:01:94:0f:a0:89,2016-12-07 01:49:00.000
60:01:94:0f:a4:39,2016-12-07 01:49:00.000
8a:15:04:27:dc:20,2016-12-07 01:49:00.000
8a:15:04:55:9c:40,2016-12-07 01:49:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:49:00.000
b4:29:3d:01:85:fc,2016-12-07 01:49:00.000
b4:29:3d:01:86:00,2016-12-07 01:49:00.000
cc:44:63:7f:21:07,2016-12-07 01:49:00.000
cc:78:5f:db:ec:a7,2016-12-07 01:49:00.000
da:a1:19:04:6c:57,2016-12-07 01:49:00.000
e4:95:6e:40:68:68,2016-12-07 01:49:00.000
e4:95:6e:40:68:7d,2016-12-07 01:49:00.000
e4:95:6e:40:68:f9,2016-12-07 01:49:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:49:00.000
1c:e1:92:34:d7:46,2016-12-07 01:50:00.000
22:a7:7a:b2:49:a1,2016-12-07 01:50:00.000
32:5e:8b:9b:88:db,2016-12-07 01:50:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:50:00.000
60:01:94:0f:9b:4e,2016-12-07 01:50:00.000
60:01:94:0f:a0:08,2016-12-07 01:50:00.000
60:01:94:0f:a0:89,2016-12-07 01:50:00.000
8a:15:04:27:dc:20,2016-12-07 01:50:00.000
8a:15:04:55:9c:40,2016-12-07 01:50:00.000
8a:e8:4f:11:97:b4,2016-12-07 01:50:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:50:00.000
b4:29:3d:01:85:fd,2016-12-07 01:50:00.000
b4:29:3d:01:86:00,2016-12-07 01:50:00.000
cc:44:63:7f:21:07,2016-12-07 01:50:00.000
e4:95:6e:40:68:68,2016-12-07 01:50:00.000
e4:95:6e:40:68:7d,2016-12-07 01:50:00.000
e4:95:6e:40:68:f9,2016-12-07 01:50:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:50:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:50:00.000
1c:e1:92:34:b3:5a,2016-12-07 01:51:00.000
1c:e1:92:34:d7:46,2016-12-07 01:51:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:51:00.000
60:01:94:0f:9b:4e,2016-12-07 01:51:00.000
60:01:94:0f:a0:08,2016-12-07 01:51:00.000
60:01:94:0f:a0:89,2016-12-07 01:51:00.000
60:01:94:0f:a4:39,2016-12-07 01:51:00.000
8a:15:04:27:dc:20,2016-12-07 01:51:00.000
8a:15:04:55:9c:40,2016-12-07 01:51:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:51:00.000
b4:29:3d:01:85:fc,2016-12-07 01:51:00.000
b4:29:3d:01:85:fe,2016-12-07 01:51:00.000
b4:29:3d:01:86:00,2016-12-07 01:51:00.000
cc:44:63:7f:21:07,2016-12-07 01:51:00.000
e4:95:6e:40:68:68,2016-12-07 01:51:00.000
e4:95:6e:40:68:7d,2016-12-07 01:51:00.000
e4:95:6e:40:68:f9,2016-12-07 01:51:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:51:00.000
f2:b4:29:8e:b0:78,2016-12-07 01:51:00.000
fc:25:3f:d0:11:2e,2016-12-07 01:51:00.000
1c:e1:92:34:d7:46,2016-12-07 01:52:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:52:00.000
60:01:94:0f:9b:4e,2016-12-07 01:52:00.000
60:01:94:0f:a0:08,2016-12-07 01:52:00.000
60:01:94:0f:a0:89,2016-12-07 01:52:00.000
8a:15:04:27:dc:20,2016-12-07 01:52:00.000
8a:15:04:55:9c:40,2016-12-07 01:52:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:52:00.000
b4:29:3d:01:85:fc,2016-12-07 01:52:00.000
b4:29:3d:01:85:fd,2016-12-07 01:52:00.000
b4:29:3d:01:85:fe,2016-12-07 01:52:00.000
c8:f6:50:9c:5d:d1,2016-12-07 01:52:00.000
cc:44:63:7f:21:07,2016-12-07 01:52:00.000
e4:95:6e:40:68:68,2016-12-07 01:52:00.000
e4:95:6e:40:68:7d,2016-12-07 01:52:00.000
e4:95:6e:40:68:f9,2016-12-07 01:52:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:52:00.000
18:0c:ac:4a:d9:c6,2016-12-07 01:53:00.000
1c:e1:92:34:d7:46,2016-12-07 01:53:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:53:00.000
60:01:94:0f:9b:4e,2016-12-07 01:53:00.000
60:01:94:0f:a0:08,2016-12-07 01:53:00.000
60:01:94:0f:a0:89,2016-12-07 01:53:00.000
60:01:94:0f:a4:39,2016-12-07 01:53:00.000
8a:15:04:27:dc:20,2016-12-07 01:53:00.000
8a:15:04:55:9c:40,2016-12-07 01:53:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:53:00.000
b4:29:3d:01:85:fc,2016-12-07 01:53:00.000
b4:29:3d:01:86:00,2016-12-07 01:53:00.000
cc:44:63:7f:21:07,2016-12-07 01:53:00.000
e4:95:6e:40:68:68,2016-12-07 01:53:00.000
e4:95:6e:40:68:7d,2016-12-07 01:53:00.000
e4:95:6e:40:68:f9,2016-12-07 01:53:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:53:00.000
1c:e1:92:34:d7:46,2016-12-07 01:54:00.000
50:7a:55:0d:42:8d,2016-12-07 01:54:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:54:00.000
60:01:94:0f:9b:4e,2016-12-07 01:54:00.000
60:01:94:0f:a0:08,2016-12-07 01:54:00.000
60:01:94:0f:a0:89,2016-12-07 01:54:00.000
7c:04:d0:29:e3:dc,2016-12-07 01:54:00.000
8a:15:04:27:dc:20,2016-12-07 01:54:00.000
8a:15:04:55:9c:40,2016-12-07 01:54:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:54:00.000
b4:29:3d:01:85:fc,2016-12-07 01:54:00.000
b4:29:3d:01:85:fd,2016-12-07 01:54:00.000
b4:29:3d:01:85:fe,2016-12-07 01:54:00.000
cc:44:63:7f:21:07,2016-12-07 01:54:00.000
cc:78:5f:db:ec:a7,2016-12-07 01:54:00.000
e4:95:6e:40:68:68,2016-12-07 01:54:00.000
e4:95:6e:40:68:7d,2016-12-07 01:54:00.000
e4:95:6e:40:68:f9,2016-12-07 01:54:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:54:00.000
00:1d:fa:55:5d:0f,2016-12-07 01:55:00.000
1c:e1:92:34:d7:46,2016-12-07 01:55:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:55:00.000
60:01:94:0f:9b:4e,2016-12-07 01:55:00.000
60:01:94:0f:a0:08,2016-12-07 01:55:00.000
60:01:94:0f:a0:89,2016-12-07 01:55:00.000
8a:15:04:27:dc:20,2016-12-07 01:55:00.000
8a:15:04:55:9c:40,2016-12-07 01:55:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:55:00.000
b4:29:3d:01:85:fc,2016-12-07 01:55:00.000
b4:29:3d:01:86:00,2016-12-07 01:55:00.000
cc:44:63:7f:21:07,2016-12-07 01:55:00.000
e4:95:6e:40:68:68,2016-12-07 01:55:00.000
e4:95:6e:40:68:7d,2016-12-07 01:55:00.000
e4:95:6e:40:68:f9,2016-12-07 01:55:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:55:00.000
04:e5:36:63:c8:7c,2016-12-07 01:56:00.000
1c:e1:92:34:d7:46,2016-12-07 01:56:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:56:00.000
60:01:94:0f:9b:4e,2016-12-07 01:56:00.000
60:01:94:0f:a0:08,2016-12-07 01:56:00.000
60:01:94:0f:a0:89,2016-12-07 01:56:00.000
8a:15:04:27:dc:20,2016-12-07 01:56:00.000
8a:15:04:55:9c:40,2016-12-07 01:56:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:56:00.000
b4:29:3d:01:85:fc,2016-12-07 01:56:00.000
cc:44:63:7f:21:07,2016-12-07 01:56:00.000
da:a1:19:9f:3e:f2,2016-12-07 01:56:00.000
e4:95:6e:40:68:68,2016-12-07 01:56:00.000
e4:95:6e:40:68:7d,2016-12-07 01:56:00.000
e4:95:6e:40:68:f9,2016-12-07 01:56:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:56:00.000
1c:e1:92:34:d7:46,2016-12-07 01:57:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:57:00.000
60:01:94:0f:9b:4e,2016-12-07 01:57:00.000
60:01:94:0f:a0:08,2016-12-07 01:57:00.000
60:01:94:0f:a0:89,2016-12-07 01:57:00.000
8a:15:04:27:dc:20,2016-12-07 01:57:00.000
8a:15:04:55:9c:40,2016-12-07 01:57:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:57:00.000
b4:29:3d:01:85:fc,2016-12-07 01:57:00.000
b4:29:3d:01:85:fd,2016-12-07 01:57:00.000
b4:29:3d:01:86:00,2016-12-07 01:57:00.000
c8:f6:50:9c:5d:d1,2016-12-07 01:57:00.000
cc:44:63:7f:21:07,2016-12-07 01:57:00.000
e4:95:6e:40:68:68,2016-12-07 01:57:00.000
e4:95:6e:40:68:7d,2016-12-07 01:57:00.000
e4:95:6e:40:68:f9,2016-12-07 01:57:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:57:00.000
ec:ad:b8:7c:c1:22,2016-12-07 01:57:00.000
fc:25:3f:d0:11:2e,2016-12-07 01:57:00.000
1c:e1:92:34:d7:46,2016-12-07 01:58:00.000
22:a7:7a:b2:49:a1,2016-12-07 01:58:00.000
32:5e:8b:9b:88:db,2016-12-07 01:58:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:58:00.000
60:01:94:0f:9b:4e,2016-12-07 01:58:00.000
60:01:94:0f:a0:08,2016-12-07 01:58:00.000
60:01:94:0f:a0:89,2016-12-07 01:58:00.000
8a:15:04:27:dc:20,2016-12-07 01:58:00.000
8a:15:04:55:9c:40,2016-12-07 01:58:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:58:00.000
b4:29:3d:01:85:fd,2016-12-07 01:58:00.000
b4:29:3d:01:85:fe,2016-12-07 01:58:00.000
b4:29:3d:01:86:00,2016-12-07 01:58:00.000
cc:44:63:7f:21:07,2016-12-07 01:58:00.000
da:a1:19:28:51:54,2016-12-07 01:58:00.000
e4:95:6e:40:68:68,2016-12-07 01:58:00.000
e4:95:6e:40:68:7d,2016-12-07 01:58:00.000
e4:95:6e:40:68:f9,2016-12-07 01:58:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:58:00.000
ec:ad:b8:7c:c1:22,2016-12-07 01:58:00.000
1c:e1:92:34:d7:46,2016-12-07 01:59:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 01:59:00.000
60:01:94:0f:9b:4e,2016-12-07 01:59:00.000
60:01:94:0f:a0:08,2016-12-07 01:59:00.000
60:01:94:0f:a0:89,2016-12-07 01:59:00.000
8a:15:04:27:dc:20,2016-12-07 01:59:00.000
8a:15:04:55:9c:40,2016-12-07 01:59:00.000
ac:a2:13:52:07:c1,2016-12-07 01:59:00.000
ac:f7:f3:bf:78:ca,2016-12-07 01:59:00.000
b4:29:3d:01:85:fc,2016-12-07 01:59:00.000
b4:29:3d:01:85:fd,2016-12-07 01:59:00.000
b4:29:3d:01:86:00,2016-12-07 01:59:00.000
cc:44:63:7f:21:07,2016-12-07 01:59:00.000
cc:78:5f:db:ec:a7,2016-12-07 01:59:00.000
e4:95:6e:40:68:68,2016-12-07 01:59:00.000
e4:95:6e:40:68:7d,2016-12-07 01:59:00.000
e4:95:6e:40:68:f9,2016-12-07 01:59:00.000
e4:95:6e:40:6f:ee,2016-12-07 01:59:00.000
fc:25:3f:d0:11:2e,2016-12-07 01:59:00.000
1c:e1:92:34:d7:46,2016-12-07 02:00:00.000
50:7a:55:0d:42:8d,2016-12-07 02:00:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 02:00:00.000
60:01:94:0f:9b:4e,2016-12-07 02:00:00.000
60:01:94:0f:a0:08,2016-12-07 02:00:00.000
60:01:94:0f:a0:89,2016-12-07 02:00:00.000
8a:15:04:27:dc:20,2016-12-07 02:00:00.000
8a:15:04:55:9c:40,2016-12-07 02:00:00.000
ac:a2:13:52:07:c1,2016-12-07 02:00:00.000
ac:f7:f3:bf:78:ca,2016-12-07 02:00:00.000
b4:29:3d:01:86:00,2016-12-07 02:00:00.000
cc:44:63:7f:21:07,2016-12-07 02:00:00.000
e4:95:6e:40:68:68,2016-12-07 02:00:00.000
e4:95:6e:40:68:7d,2016-12-07 02:00:00.000
e4:95:6e:40:68:f9,2016-12-07 02:00:00.000
e4:95:6e:40:6f:ee,2016-12-07 02:00:00.000
ec:ad:b8:7c:c1:22,2016-12-07 02:00:00.000
f2:b4:29:8e:b0:78,2016-12-07 02:00:00.000
14:10:9f:6a:14:a8,2016-12-07 02:01:00.000
1c:e1:92:34:d7:46,2016-12-07 02:01:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 02:01:00.000
60:01:94:0f:9b:4e,2016-12-07 02:01:00.000
60:01:94:0f:a0:08,2016-12-07 02:01:00.000
60:01:94:0f:a0:89,2016-12-07 02:01:00.000
8a:15:04:27:dc:20,2016-12-07 02:01:00.000
8a:15:04:55:9c:40,2016-12-07 02:01:00.000
ac:f7:f3:bf:78:ca,2016-12-07 02:01:00.000
cc:44:63:7f:21:07,2016-12-07 02:01:00.000
e4:95:6e:40:68:68,2016-12-07 02:01:00.000
e4:95:6e:40:68:7d,2016-12-07 02:01:00.000
e4:95:6e:40:68:f9,2016-12-07 02:01:00.000
e4:95:6e:40:6f:ee,2016-12-07 02:01:00.000
f2:b4:29:8e:b0:78,2016-12-07 02:01:00.000
fc:25:3f:d0:11:2e,2016-12-07 02:01:00.000
1c:e1:92:34:d7:46,2016-12-07 02:02:00.000
2c:f0:ee:86:bd:51,2016-12-07 02:02:00.000
34:ab:37:ad:89:ce,2016-12-07 02:02:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 02:02:00.000
60:01:94:0f:9b:4e,2016-12-07 02:02:00.000
60:01:94:0f:a0:08,2016-12-07 02:02:00.000
60:01:94:0f:a0:89,2016-12-07 02:02:00.000
8a:15:04:27:dc:20,2016-12-07 02:02:00.000
8a:15:04:55:9c:40,2016-12-07 02:02:00.000
ac:f7:f3:bf:78:ca,2016-12-07 02:02:00.000
b4:29:3d:01:85:fc,2016-12-07 02:02:00.000
b4:29:3d:01:85:fd,2016-12-07 02:02:00.000
b4:29:3d:01:85:fe,2016-12-07 02:02:00.000
cc:44:63:7f:21:07,2016-12-07 02:02:00.000
e4:95:6e:40:68:68,2016-12-07 02:02:00.000
e4:95:6e:40:68:7d,2016-12-07 02:02:00.000
e4:95:6e:40:68:f9,2016-12-07 02:02:00.000
e4:95:6e:40:6f:ee,2016-12-07 02:02:00.000
f2:b4:29:8e:b0:78,2016-12-07 02:02:00.000
1c:e1:92:34:d7:46,2016-12-07 02:03:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 02:03:00.000
60:01:94:0f:9b:4e,2016-12-07 02:03:00.000
60:01:94:0f:a0:08,2016-12-07 02:03:00.000
60:01:94:0f:a0:89,2016-12-07 02:03:00.000
8a:15:04:27:dc:20,2016-12-07 02:03:00.000
8a:15:04:55:9c:40,2016-12-07 02:03:00.000
ac:f7:f3:bf:78:ca,2016-12-07 02:03:00.000
b4:29:3d:01:85:fd,2016-12-07 02:03:00.000
b4:29:3d:01:85:fe,2016-12-07 02:03:00.000
b4:29:3d:01:86:00,2016-12-07 02:03:00.000
cc:44:63:7f:21:07,2016-12-07 02:03:00.000
e4:95:6e:40:68:68,2016-12-07 02:03:00.000
e4:95:6e:40:68:7d,2016-12-07 02:03:00.000
e4:95:6e:40:68:f9,2016-12-07 02:03:00.000
e4:95:6e:40:6f:ee,2016-12-07 02:03:00.000
f2:b4:29:8e:b0:78,2016-12-07 02:03:00.000
1c:e1:92:34:d7:46,2016-12-07 02:04:00.000
